时间,实发辐照度,辐照度,温度,风速,风向,压强,湿度,实际功率
2020-10-30 01:15:00,0.0,0.0,21.394,1.422,112.279,1015.59,91.579,0.0
2020-10-30 01:20:00,0.0,0.0,21.392,1.969,104.941,1015.49,90.575,0.0
2020-10-30 01:25:00,0.0,0.0,21.387,2.091,119.631,1015.39,89.574,0.0
2020-10-30 01:30:00,0.0,0.0,21.386,1.761,117.493,1015.29,91.509,0.0
2020-10-30 01:35:00,0.0,0.0,21.389,1.595,129.108,1015.19,91.451,0.0
2020-10-30 01:40:00,0.0,0.0,21.385,2.381,112.906,1015.29,93.456,0.0
2020-10-30 01:45:00,0.0,0.0,21.393,2.003,113.828,1015.3,92.448,0.0
2020-10-30 01:50:00,0.0,0.0,21.394,2.165,110.413,1015.3,92.446,0.0
2020-10-30 01:55:00,0.0,0.0,21.184,2.249,112.316,1015.09,92.455,0.0
2020-10-30 02:00:00,0.0,0.0,21.29,1.676,110.783,1015.2,92.45,0.0
2020-10-30 02:05:00,0.0,0.0,21.29,1.297,106.607,1015.2,92.45,0.0
2020-10-30 02:10:00,0.0,0.0,21.285,1.736,103.953,1015.19,92.455,0.0
2020-10-30 02:15:00,0.0,0.0,21.287,1.753,106.088,1014.99,92.453,0.0
2020-10-30 02:20:00,0.0,0.0,21.29,1.097,123.124,1015.1,92.45,0.0
2020-10-30 02:25:00,0.0,0.0,21.289,1.635,122.211,1015.09,92.452,0.0
2020-10-30 02:30:00,0.0,0.0,21.293,1.345,120.698,1015.1,90.442,0.0
2020-10-30 02:35:00,0.0,0.0,21.285,1.563,117.276,1014.89,92.455,0.0
2020-10-30 02:40:00,0.0,0.0,21.291,1.32,117.686,1015.0,92.449,0.0
2020-10-30 02:45:00,0.0,0.0,21.076,1.529,123.559,1015.0,93.464,0.0
2020-10-30 02:50:00,0.0,0.0,21.176,1.895,111.158,1014.79,92.464,0.0
2020-10-30 02:55:00,0.0,0.0,21.18,1.981,113.608,1014.89,92.46,0.0
2020-10-30 03:00:00,0.0,0.0,21.191,1.763,112.253,1014.89,92.462,0.0
2020-10-30 03:05:00,0.0,0.0,21.179,1.927,110.603,1014.89,92.461,0.0
2020-10-30 03:10:00,0.0,0.0,21.176,2.202,117.775,1014.69,92.464,0.0
2020-10-30 03:15:00,0.0,0.0,21.185,1.582,118.59,1014.83,92.454,0.0
2020-10-30 03:20:00,0.0,0.0,21.185,1.57,109.016,1014.82,92.455,0.0
2020-10-30 03:25:00,0.0,0.0,21.178,2.227,115.417,1014.85,92.462,0.0
2020-10-30 03:30:00,0.0,0.0,21.187,2.201,110.015,1014.82,92.458,0.0
2020-10-30 03:35:00,0.0,0.0,21.184,1.524,112.455,1014.8,91.441,0.0
2020-10-30 03:40:00,0.0,0.0,21.178,2.133,102.154,1014.79,92.462,0.0
2020-10-30 03:45:00,0.0,0.0,20.968,1.959,107.485,1014.8,92.457,0.0
2020-10-30 03:50:00,0.0,0.0,21.082,2.319,95.343,1014.58,93.474,0.0
2020-10-30 03:55:00,0.0,0.0,21.083,2.196,84.956,1014.69,92.465,0.0
2020-10-30 04:00:00,0.0,0.0,21.077,1.622,91.788,1014.69,92.465,0.0
2020-10-30 04:05:00,0.0,0.0,21.075,1.638,95.645,1014.69,92.467,0.0
2020-10-30 04:10:00,0.0,0.0,20.863,1.952,103.137,1014.68,92.469,0.0
2020-10-30 04:15:00,0.0,0.0,20.971,1.488,88.495,1014.69,94.481,0.0
2020-10-30 04:20:00,0.0,0.0,20.968,1.466,107.028,1014.68,93.477,0.0
2020-10-30 04:25:00,0.0,0.0,20.964,1.934,100.87,1014.68,93.48,0.0
2020-10-30 04:30:00,0.0,0.0,20.757,0.546,113.703,1014.47,93.475,0.0
2020-10-30 04:35:00,0.0,0.0,20.867,1.197,116.852,1014.6,93.472,0.0
2020-10-30 04:40:00,0.0,0.0,20.861,0.61,105.749,1014.67,93.477,0.0
2020-10-30 04:45:00,0.0,0.0,20.859,1.727,103.405,1014.57,93.48,0.0
2020-10-30 04:50:00,0.0,0.0,20.651,2.371,103.882,1014.58,93.476,0.0
2020-10-30 04:55:00,0.0,0.0,20.757,2.999,107.128,1014.58,93.476,0.0
2020-10-30 05:00:00,0.0,0.0,20.758,2.997,94.796,1014.58,93.475,0.0
2020-10-30 05:05:00,0.0,0.0,20.545,3.23,99.154,1014.58,93.475,0.0
2020-10-30 05:10:00,0.0,0.0,20.654,2.608,97.246,1014.58,95.49,0.0
2020-10-30 05:15:00,0.0,0.0,20.653,2.75,96.977,1014.58,94.482,0.0
2020-10-30 05:20:00,0.0,0.0,20.653,1.985,93.217,1014.58,94.482,0.0
2020-10-30 05:25:00,0.0,0.0,20.437,2.532,94.684,1014.58,94.482,0.0
2020-10-30 05:30:00,0.0,0.0,20.54,2.398,96.338,1014.37,94.487,0.0
2020-10-30 05:35:00,0.0,0.0,20.543,1.784,93.492,1014.56,94.484,0.0
2020-10-30 05:40:00,0.0,0.0,20.538,1.737,89.764,1014.77,94.489,0.0
2020-10-30 05:45:00,0.0,0.0,20.541,1.529,101.723,1014.67,94.486,0.0
2020-10-30 05:50:00,0.0,0.0,20.328,1.597,115.203,1014.88,94.484,0.0
2020-10-30 05:55:00,0.0,0.0,20.21,1.888,100.443,1014.78,94.486,0.0
2020-10-30 06:00:00,0.0,0.0,20.428,2.301,102.331,1014.78,94.489,0.0
2020-10-30 06:05:00,0.0,0.0,20.552,1.594,86.554,1014.98,94.488,0.0
2020-10-30 06:10:00,0.0,0.0,20.77,1.393,102.202,1015.09,93.473,0.0
2020-10-30 06:15:00,0.0,0.0,20.988,1.895,104.583,1014.98,95.491,0.0
2020-10-30 06:20:00,0.0,0.0,20.49,1.725,100.349,1014.99,96.495,0.0
2020-10-30 06:25:00,0.0,0.0,20.472,1.804,108.966,1014.98,95.335,0.0
2020-10-30 06:30:00,0.0,0.0,20.485,2.068,113.99,1015.19,95.347,0.0
2020-10-30 06:35:00,0.112,0.005,20.497,1.5,106.977,1015.09,94.786,0.0
2020-10-30 06:40:00,1.083,0.05,20.427,1.268,103.468,1015.3,94.8,0.0
2020-10-30 06:45:00,3.236,0.158,20.4,1.639,108.839,1015.4,94.8,0.0
2020-10-30 06:50:00,5.887,0.29,20.4,1.113,120.347,1015.5,94.8,0.0
2020-10-30 06:55:00,9.266,0.445,20.4,2.043,110.409,1015.6,94.822,0.0
2020-10-30 07:00:00,13.724,0.659,20.505,2.109,106.994,1015.5,94.877,0.0
2020-10-30 07:05:00,17.568,0.95,20.504,2.02,102.541,1015.5,94.9,0.011
2020-10-30 07:10:00,23.819,1.149,20.722,1.143,102.409,1015.49,94.899,0.19
2020-10-30 07:15:00,29.531,1.416,20.879,1.025,96.645,1015.71,93.777,0.239
2020-10-30 07:20:00,36.013,1.725,21.097,0.857,97.321,1015.6,94.802,0.279
2020-10-30 07:25:00,37.993,1.806,20.503,0.351,117.138,1015.61,92.774,0.305
2020-10-30 07:30:00,38.299,1.818,20.509,0.147,112.348,1015.82,94.338,0.321
2020-10-30 07:35:00,41.056,1.968,20.51,0.509,116.104,1015.71,93.89,0.392
2020-10-30 07:40:00,44.644,2.131,20.513,1.016,119.797,1015.93,93.891,0.43
2020-10-30 07:45:00,46.295,2.2,20.531,0.229,122.609,1015.82,93.891,0.446
2020-10-30 07:50:00,47.646,2.267,20.591,0.136,122.258,1016.04,93.895,0.456
2020-10-30 07:55:00,48.975,2.438,20.56,1.172,111.666,1015.93,93.894,0.475
2020-10-30 08:00:00,55.476,2.77,20.606,0.695,126.34,1015.94,93.897,0.547
2020-10-30 08:05:00,75.611,3.742,20.613,0.973,111.377,1016.15,93.891,0.763
2020-10-30 08:10:00,100.659,4.816,20.607,1.278,101.862,1016.05,93.895,1.046
2020-10-30 08:15:00,108.355,5.18,20.653,1.212,110.44,1016.04,93.793,1.143
2020-10-30 08:20:00,111.942,5.332,20.705,1.35,102.498,1016.04,93.792,1.178
2020-10-30 08:25:00,109.473,5.101,20.805,1.347,96.47,1016.25,95.338,1.141
2020-10-30 08:30:00,103.816,4.934,20.908,1.833,97.018,1016.15,92.789,1.086
2020-10-30 08:35:00,102.284,4.879,21.016,1.758,100.166,1016.36,94.33,1.07
2020-10-30 08:40:00,108.111,5.153,21.119,1.004,95.184,1016.26,94.24,1.118
2020-10-30 08:45:00,108.287,5.155,21.015,2.177,107.016,1016.26,94.061,1.107
2020-10-30 08:50:00,105.961,5.041,21.223,1.866,104.398,1016.46,93.836,1.081
2020-10-30 08:55:00,102.129,4.76,21.12,2.433,115.122,1016.36,93.793,1.045
2020-10-30 09:00:00,101.561,4.838,21.348,1.867,103.057,1016.57,93.795,1.042
2020-10-30 09:05:00,110.027,5.253,21.454,1.724,104.062,1016.68,93.795,1.117
2020-10-30 09:10:00,112.691,5.368,21.558,1.56,107.502,1016.58,91.786,1.133
2020-10-30 09:15:00,115.154,5.495,21.661,1.297,101.46,1016.78,92.79,1.171
2020-10-30 09:20:00,128.253,6.369,21.768,1.502,98.509,1016.67,92.792,1.327
2020-10-30 09:25:00,144.544,7.019,21.667,2.572,91.913,1016.88,92.786,1.523
2020-10-30 09:30:00,160.619,7.68,21.659,2.78,93.35,1016.77,92.795,1.706
2020-10-30 09:35:00,172.691,8.249,21.875,2.324,90.612,1016.99,90.779,1.835
2020-10-30 09:40:00,195.704,9.477,21.984,2.305,89.125,1017.09,91.779,2.072
2020-10-30 09:45:00,225.039,10.753,22.119,2.531,99.472,1016.96,91.784,2.357
2020-10-30 09:50:00,241.939,11.526,22.256,2.485,104.248,1016.95,89.778,2.523
2020-10-30 09:55:00,241.017,11.465,22.403,2.448,97.713,1016.93,90.783,2.49
2020-10-30 10:00:00,239.143,11.413,22.507,2.54,94.25,1016.96,88.774,2.417
2020-10-30 10:05:00,224.895,10.564,22.614,2.771,88.488,1016.93,89.782,2.282
2020-10-30 10:10:00,200.623,9.519,22.723,2.615,95.906,1016.95,87.766,2.034
2020-10-30 10:15:00,187.016,8.895,22.832,1.444,101.788,1016.93,88.775,1.883
2020-10-30 10:20:00,187.745,8.944,22.935,1.17,103.884,1016.92,88.769,1.92
2020-10-30 10:25:00,182.857,8.476,22.83,2.556,107.569,1016.9,86.761,1.882
2020-10-30 10:30:00,180.815,8.614,22.832,2.294,107.766,1016.91,85.758,1.859
2020-10-30 10:35:00,181.886,8.665,23.04,2.203,102.366,1016.79,86.764,1.865
2020-10-30 10:40:00,178.689,8.506,22.937,2.977,102.624,1016.9,86.761,1.828
2020-10-30 10:45:00,168.822,8.004,22.931,3.352,102.192,1016.68,84.749,1.72
2020-10-30 10:50:00,152.457,7.48,22.937,2.575,98.92,1016.83,83.746,1.536
2020-10-30 10:55:00,161.798,7.824,22.932,3.401,113.582,1016.81,84.754,1.625
2020-10-30 11:00:00,187.244,8.969,22.938,2.236,108.243,1016.78,84.806,1.877
2020-10-30 11:05:00,209.181,10.049,22.938,3.139,90.002,1016.78,84.748,2.106
2020-10-30 11:10:00,163.407,7.653,22.935,2.8,89.589,1016.57,84.751,1.667
2020-10-30 11:15:00,158.035,7.522,22.936,2.394,103.104,1016.68,84.942,1.63
2020-10-30 11:20:00,150.698,7.189,22.937,2.324,100.101,1016.46,85.033,1.559
2020-10-30 11:25:00,152.334,7.292,22.939,2.206,114.39,1016.56,85.268,1.566
2020-10-30 11:30:00,186.066,9.157,22.939,3.185,96.907,1016.36,84.747,1.875
2020-10-30 11:35:00,228.124,11.676,23.149,2.624,93.052,1016.47,84.754,2.336
2020-10-30 11:40:00,260.851,12.686,23.041,3.066,90.612,1016.2,84.934,2.601
2020-10-30 11:45:00,228.38,10.725,23.255,3.362,104.009,1016.09,82.74,2.269
2020-10-30 11:50:00,192.291,11.023,23.117,3.014,109.39,1015.99,84.017,1.96
2020-10-30 11:55:00,186.023,9.381,23.084,3.476,82.074,1015.89,83.828,1.945
2020-10-30 12:00:00,184.284,10.719,23.075,2.56,97.258,1015.79,84.095,1.957
2020-10-30 12:05:00,192.392,9.833,23.036,3.783,102.597,1015.89,83.93,2.04
2020-10-30 12:10:00,208.017,13.85,23.043,2.643,100.021,1015.68,84.261,2.199
2020-10-30 12:15:00,184.732,10.261,23.041,3.404,90.874,1015.58,83.856,1.926
2020-10-30 12:20:00,171.826,9.139,23.04,3.244,100.467,1015.48,83.812,1.8
2020-10-30 12:25:00,157.469,9.179,23.059,2.357,114.942,1015.38,84.265,1.674
2020-10-30 12:30:00,157.276,10.418,23.075,2.407,139.8,1015.28,83.932,1.676
2020-10-30 12:35:00,165.511,8.534,23.148,2.291,100.979,1015.39,83.927,1.781
2020-10-30 12:40:00,180.629,8.888,23.142,3.831,101.337,1015.17,83.746,1.938
2020-10-30 12:45:00,198.255,12.072,23.154,3.067,76.846,1015.07,81.739,2.114
2020-10-30 12:50:00,207.57,11.173,23.256,2.184,96.113,1014.97,85.266,2.201
2020-10-30 12:55:00,214.059,10.564,23.361,3.327,99.663,1014.86,84.113,2.256
2020-10-30 13:00:00,209.718,10.165,23.171,4.116,110.647,1014.97,83.338,2.18
2020-10-30 13:05:00,195.389,9.434,23.143,3.966,111.394,1014.75,83.386,2.008
2020-10-30 13:10:00,191.122,9.589,23.145,2.758,105.875,1014.85,83.766,1.95
2020-10-30 13:15:00,203.543,10.197,23.14,3.45,105.418,1014.65,83.278,2.09
2020-10-30 13:20:00,208.039,10.134,23.163,2.368,107.179,1014.55,83.693,2.183
2020-10-30 13:25:00,191.25,9.263,23.26,2.435,104.979,1014.45,83.701,2.004
2020-10-30 13:30:00,175.304,8.831,23.228,3.037,86.152,1014.55,83.066,1.825
2020-10-30 13:35:00,157.045,8.025,23.04,3.153,88.502,1014.35,83.432,1.653
2020-10-30 13:40:00,144.368,7.252,23.161,2.298,98.111,1014.46,83.758,1.518
2020-10-30 13:45:00,150.668,8.032,23.215,1.545,120.186,1014.24,83.81,1.565
2020-10-30 13:50:00,174.006,8.871,23.241,1.641,121.057,1014.14,84.067,1.796
2020-10-30 13:55:00,174.348,8.583,23.258,2.745,107.713,1014.04,82.063,1.792
2020-10-30 14:00:00,175.162,9.296,23.153,2.383,106.428,1014.15,81.057,1.791
2020-10-30 14:05:00,192.284,9.741,23.36,1.524,83.871,1014.14,83.066,1.952
2020-10-30 14:10:00,182.79,9.589,23.47,1.391,102.703,1013.93,83.057,1.879
2020-10-30 14:15:00,150.678,8.843,23.578,1.745,90.607,1014.04,83.059,1.552
2020-10-30 14:20:00,127.567,7.089,23.293,1.793,103.93,1014.03,83.064,1.322
2020-10-30 14:25:00,120.984,6.699,23.234,2.364,91.446,1014.03,83.063,1.244
2020-10-30 14:30:00,125.298,6.324,23.193,0.946,75.862,1014.04,85.073,1.294
2020-10-30 14:35:00,113.413,5.602,23.188,2.285,85.681,1013.82,83.86,1.184
2020-10-30 14:40:00,121.649,6.032,23.255,1.426,100.121,1013.72,84.072,1.238
2020-10-30 14:45:00,162.305,9.544,23.254,2.406,82.157,1013.82,83.584,1.671
2020-10-30 14:50:00,153.775,9.347,23.263,1.348,105.615,1013.83,83.835,1.61
2020-10-30 14:55:00,176.959,10.53,23.441,0.861,132.732,1013.62,84.072,1.838
2020-10-30 15:00:00,235.712,13.086,23.472,1.461,96.593,1013.73,83.272,2.511
2020-10-30 15:05:00,308.45,14.999,23.683,1.122,111.779,1013.73,82.052,3.281
2020-10-30 15:10:00,263.533,14.32,23.784,2.088,131.458,1013.72,81.051,2.548
2020-10-30 15:15:00,227.385,15.058,23.678,1.897,117.698,1013.51,82.057,2.37
2020-10-30 15:20:00,290.992,15.617,23.68,1.322,121.935,1013.61,82.056,2.996
2020-10-30 15:25:00,315.558,17.661,23.886,0.647,123.34,1013.41,82.053,3.371
2020-10-30 15:30:00,303.504,15.453,24.041,0.957,130.941,1013.51,80.05,3.644
2020-10-30 15:35:00,269.798,15.192,23.939,1.275,113.352,1013.51,81.052,3.325
2020-10-30 15:40:00,258.094,19.497,23.937,0.833,95.212,1013.51,81.054,2.592
2020-10-30 15:45:00,347.271,18.482,24.143,1.03,100.182,1013.51,81.051,3.721
2020-10-30 15:50:00,363.376,20.232,24.249,1.825,74.357,1013.52,81.056,3.869
2020-10-30 15:55:00,340.05,21.992,24.147,2.173,73.808,1013.51,79.048,3.673
2020-10-30 16:00:00,369.524,17.614,24.141,1.157,94.501,1013.52,80.056,3.646
2020-10-30 16:05:00,324.707,16.843,24.35,1.004,75.308,1013.51,80.049,2.802
2020-10-30 16:10:00,370.836,23.551,24.246,2.188,60.995,1013.51,80.052,3.092
2020-10-30 16:15:00,343.886,21.367,24.237,1.806,72.627,1013.31,80.468,2.897
2020-10-30 16:20:00,303.546,18.714,24.241,1.15,75.629,1013.44,80.082,2.829
2020-10-30 16:25:00,255.92,18.987,24.246,1.392,89.859,1013.42,80.411,2.522
2020-10-30 16:30:00,148.973,7.911,24.142,1.622,109.362,1013.62,80.049,1.7
2020-10-30 16:35:00,97.316,7.649,24.041,1.126,94.12,1013.52,80.053,0.947
2020-10-30 16:40:00,72.009,5.425,23.808,1.584,59.409,1013.51,78.039,0.744
2020-10-30 16:45:00,87.951,5.731,23.624,1.469,50.401,1013.73,80.051,0.869
2020-10-30 16:50:00,126.146,7.819,23.521,1.02,56.727,1013.6,82.059,1.208
2020-10-30 16:55:00,69.381,8.377,23.639,1.174,62.888,1013.63,81.059,0.651
2020-10-30 17:00:00,50.177,7.175,23.63,1.0,67.227,1013.62,81.05,0.451
2020-10-30 17:05:00,43.802,2.819,23.414,0.306,91.725,1013.84,83.066,0.401
2020-10-30 17:10:00,32.603,10.44,23.31,0.199,88.08,1013.94,82.061,0.289
2020-10-30 17:15:00,26.282,4.43,23.202,0.146,87.544,1013.83,84.074,0.223
2020-10-30 17:20:00,22.153,1.688,23.094,0.031,88.261,1013.83,83.066,0.179
2020-10-30 17:25:00,20.474,3.799,23.204,0.0,79.55,1013.83,85.083,0.087
2020-10-30 17:30:00,16.946,3.448,22.948,0.0,74.483,1014.05,84.077,0.0
2020-10-30 17:35:00,12.944,4.123,22.845,0.0,91.455,1013.95,84.08,0.0
2020-10-30 17:40:00,9.772,2.316,22.953,0.0,125.952,1014.16,86.091,0.0
2020-10-30 17:45:00,6.741,1.607,22.954,0.0,180.513,1014.05,85.082,0.0
2020-10-30 17:50:00,2.475,0.702,22.953,4.623,125.418,1014.05,85.083,0.0
2020-10-30 17:55:00,0.436,0.171,22.739,4.657,99.59,1014.05,85.085,0.0
2020-10-30 18:00:00,0.0,0.0,22.841,4.69,186.408,1014.26,87.094,0.0
2020-10-30 18:05:00,0.0,0.0,22.839,4.69,176.114,1014.36,88.094,0.0
2020-10-30 18:10:00,0.0,0.0,22.635,4.69,206.999,1014.26,87.09,0.0
2020-10-30 18:15:00,0.0,0.0,22.473,4.69,235.261,1014.47,87.086,0.0
2020-10-30 18:20:00,0.0,0.0,22.365,4.637,262.078,1014.36,87.085,0.0
2020-10-30 18:25:00,0.0,0.0,22.261,4.583,238.069,1014.37,89.097,0.0
2020-10-30 18:30:00,0.0,0.0,22.364,4.53,61.0,1014.37,88.094,0.0
2020-10-30 18:35:00,0.0,0.0,22.368,4.473,60.277,1014.36,90.103,0.0
2020-10-30 18:40:00,0.0,0.0,22.157,4.417,131.233,1014.57,89.1,0.0
2020-10-30 18:45:00,0.0,0.0,22.053,4.36,91.447,1014.47,89.099,0.0
2020-10-30 18:50:00,0.0,0.0,21.952,4.287,92.367,1014.67,89.103,0.0
2020-10-30 18:55:00,0.0,0.0,22.055,4.213,107.421,1014.57,89.101,0.0
2020-10-30 19:00:00,0.0,0.0,22.055,4.14,236.056,1014.77,91.106,0.0
2020-10-30 19:05:00,0.0,0.0,22.059,3.99,206.295,1014.66,90.1,0.0
2020-10-30 19:10:00,0.0,0.0,22.055,3.84,179.947,1014.87,90.103,0.0
2020-10-30 19:15:00,0.0,0.0,22.064,3.69,190.926,1014.77,90.105,0.0
2020-10-30 19:20:00,0.0,0.0,22.054,3.513,199.0,1014.97,92.107,0.0
2020-10-30 19:25:00,0.0,0.0,22.08,3.337,173.774,1014.87,91.107,0.0
2020-10-30 19:30:00,0.0,0.0,22.06,3.16,143.36,1014.87,91.107,0.0
2020-10-30 19:35:00,0.0,0.0,22.056,3.0,145.089,1015.07,91.103,0.0
2020-10-30 19:40:00,0.0,0.0,22.056,2.84,147.611,1015.17,91.103,0.0
2020-10-30 19:45:00,0.0,0.0,22.18,2.68,23.394,1015.27,91.107,0.0
2020-10-30 19:50:00,0.0,0.0,22.075,2.597,116.223,1015.38,91.082,0.0
2020-10-30 19:55:00,0.0,0.0,21.945,2.513,129.901,1015.27,91.099,0.0
2020-10-30 20:00:00,0.0,0.0,22.074,0.091,135.773,1015.49,91.106,0.0
2020-10-30 20:05:00,0.0,0.0,22.079,0.013,134.231,1015.39,91.107,0.0
2020-10-30 20:10:00,0.0,0.0,22.078,0.0,143.224,1015.38,91.106,0.0
2020-10-30 20:15:00,0.0,0.0,22.072,0.0,145.55,1015.38,89.097,0.0
2020-10-30 20:20:00,0.0,0.0,22.076,0.039,143.719,1015.38,91.103,0.0
2020-10-30 20:25:00,0.0,0.0,22.055,0.245,144.801,1015.38,92.117,0.0
2020-10-30 20:30:00,0.0,0.0,22.055,0.02,145.274,1015.38,91.108,0.0
2020-10-30 20:35:00,0.0,0.0,21.842,0.037,128.137,1015.59,91.113,0.0
2020-10-30 20:40:00,0.0,0.0,21.943,0.003,134.548,1015.49,91.116,0.0
2020-10-30 20:45:00,0.0,0.0,21.947,0.0,105.485,1015.7,91.104,0.0
2020-10-30 20:50:00,0.0,0.0,21.947,0.003,106.125,1015.59,91.048,0.0
2020-10-30 20:55:00,0.0,0.0,21.741,0.0,134.746,1015.6,91.029,0.0
2020-10-30 21:00:00,0.0,0.0,21.85,0.0,139.076,1015.6,90.998,0.0
2020-10-30 21:05:00,0.0,0.0,21.895,0.0,145.798,1015.6,91.037,0.0
2020-10-30 21:10:00,0.0,0.0,21.9,0.058,135.463,1015.6,91.075,0.0
2020-10-30 21:15:00,0.0,0.0,21.9,0.032,131.77,1015.6,91.1,0.0
2020-10-30 21:20:00,0.0,0.0,21.901,0.016,112.273,1015.59,89.989,0.0
2020-10-30 21:25:00,0.0,0.0,21.947,0.196,91.464,1015.59,91.1,0.0
2020-10-30 21:30:00,0.0,0.0,21.945,0.24,135.433,1015.59,88.979,0.0
2020-10-30 21:35:00,0.0,0.0,22.052,0.331,125.667,1015.6,90.111,0.0
2020-10-30 21:40:00,0.0,0.0,21.947,0.735,101.087,1015.59,90.111,0.0
2020-10-30 21:45:00,0.0,0.0,21.945,0.091,116.752,1015.48,90.098,0.0
2020-10-30 21:50:00,0.0,0.0,21.949,0.085,118.0,1015.38,90.097,0.0
2020-10-30 21:55:00,0.0,0.0,21.951,0.006,115.904,1015.7,90.099,0.0
2020-10-30 22:00:00,0.0,0.0,21.748,0.242,100.074,1015.6,90.098,0.0
2020-10-30 22:05:00,0.0,0.0,21.945,1.424,95.996,1015.59,90.093,0.0
2020-10-30 22:10:00,0.0,0.0,21.951,1.161,89.402,1015.6,90.099,0.0
2020-10-30 22:15:00,0.0,0.0,21.951,1.183,94.583,1015.6,90.099,0.0
2020-10-30 22:20:00,0.0,0.0,22.156,0.53,89.153,1015.59,90.095,0.0
2020-10-30 22:25:00,0.0,0.0,22.007,0.401,100.385,1015.59,90.093,0.0
2020-10-30 22:30:00,0.0,0.0,22.0,0.431,100.396,1015.59,91.121,0.0
2020-10-30 22:35:00,0.0,0.0,21.979,0.239,99.239,1015.55,89.092,0.0
2020-10-30 22:40:00,0.0,0.0,21.9,0.083,104.118,1015.51,90.12,0.0
2020-10-30 22:45:00,0.0,0.0,21.866,0.335,103.64,1015.49,90.114,0.0
2020-10-30 22:50:00,0.0,0.0,21.854,0.27,101.85,1015.49,92.127,0.0
2020-10-30 22:55:00,0.0,0.0,21.853,0.0,138.795,1015.39,91.122,0.0
2020-10-30 23:00:00,0.0,0.0,21.852,0.066,128.646,1015.29,91.123,0.0
2020-10-30 23:05:00,0.0,0.0,21.751,0.025,131.575,1015.39,91.126,0.0
2020-10-30 23:10:00,0.0,0.0,21.857,0.058,119.249,1015.18,91.122,0.0
2020-10-30 23:15:00,0.0,0.0,21.861,0.062,131.048,1015.29,91.117,0.0
2020-10-30 23:20:00,0.0,0.0,21.856,0.148,134.816,1015.29,91.122,0.0
2020-10-30 23:25:00,0.0,0.0,21.857,0.415,132.306,1015.29,91.121,0.0
2020-10-30 23:30:00,0.0,0.0,21.857,0.27,141.694,1015.29,91.121,0.0
2020-10-30 23:35:00,0.0,0.0,21.644,0.165,124.345,1015.07,91.12,0.0
2020-10-30 23:40:00,0.0,0.0,21.75,0.154,133.323,1015.18,91.121,0.0
2020-10-30 23:45:00,0.0,0.0,21.744,0.083,142.891,1014.97,91.127,0.0
2020-10-30 23:50:00,0.0,0.0,21.543,0.017,135.732,1015.07,93.128,0.0
2020-10-30 23:55:00,0.0,0.0,21.645,0.003,94.005,1015.07,92.126,0.0
2020-10-31 00:00:00,0.0,0.0,21.5,0.168,104.846,1015.0,92.2,0.0
2020-10-31 00:05:00,0.0,0.0,21.395,0.0,112.272,1014.9,93.205,0.0
2020-10-31 00:10:00,0.0,0.0,21.286,0.0,129.566,1014.79,91.191,0.0
2020-10-31 00:15:00,0.0,0.0,21.397,0.006,134.646,1014.89,92.202,0.0
2020-10-31 00:20:00,0.0,0.0,21.399,0.005,153.62,1014.89,92.204,0.0
2020-10-31 00:25:00,0.0,0.0,21.393,0.0,137.528,1014.9,92.198,0.0
2020-10-31 00:30:00,0.0,0.0,21.399,0.0,180.179,1014.69,92.204,0.0
2020-10-31 00:35:00,0.0,0.0,21.393,0.0,211.587,1014.8,92.199,0.0
2020-10-31 00:40:00,0.0,0.0,21.394,0.0,245.943,1014.8,92.199,0.0
2020-10-31 00:45:00,0.0,0.0,21.396,0.0,217.447,1014.8,92.201,0.0
2020-10-31 00:50:00,0.0,0.0,21.393,0.81,135.328,1014.8,92.199,0.0
2020-10-31 00:55:00,0.0,0.0,21.395,0.07,125.303,1014.8,92.2,0.0
2020-10-31 01:00:00,0.0,0.0,21.396,0.0,94.582,1014.8,92.201,0.0
2020-10-31 01:05:00,0.0,0.0,21.179,0.0,105.493,1014.8,92.199,0.0
2020-10-31 01:10:00,0.0,0.0,21.286,0.0,104.0,1014.8,90.184,0.0
2020-10-31 01:15:00,0.0,0.0,21.281,0.0,145.044,1014.79,93.206,0.0
2020-10-31 01:20:00,0.0,0.0,21.28,0.0,241.954,1014.59,92.205,0.0
2020-10-31 01:25:00,0.0,0.0,21.285,0.963,327.002,1014.7,92.201,0.0
2020-10-31 01:30:00,0.0,0.0,21.075,0.96,283.237,1014.69,92.202,0.0
2020-10-31 01:35:00,0.0,0.0,21.177,0.973,305.288,1014.49,92.205,0.0
2020-10-31 01:40:00,0.0,0.0,21.176,0.987,206.414,1014.39,92.205,0.0
2020-10-31 01:45:00,0.0,0.0,21.184,1.0,138.769,1014.5,92.197,0.0
2020-10-31 01:50:00,0.0,0.0,21.182,1.047,24.279,1014.28,92.199,0.0
2020-10-31 01:55:00,0.0,0.0,20.967,1.093,35.396,1014.39,92.199,0.0
2020-10-31 02:00:00,0.0,0.0,21.068,1.14,25.675,1014.38,92.206,0.0
2020-10-31 02:05:00,0.0,0.0,21.076,1.21,76.635,1014.17,92.198,0.0
2020-10-31 02:10:00,0.0,0.0,21.075,1.28,88.995,1014.28,92.198,0.0
2020-10-31 02:15:00,0.0,0.0,21.077,0.001,88.454,1014.06,91.188,0.0
2020-10-31 02:20:00,0.0,0.0,21.069,0.0,90.54,1014.16,93.208,0.0
2020-10-31 02:25:00,0.0,0.0,21.072,0.015,69.51,1014.16,92.204,0.0
